"","X","id.s","host_species","host_genus","host_order","host_class","gbif_id","iso3c","coord_status","coordinate_resolution_processed","gadm_adm1","gadm_adm2","gadm_adm3","start_date","end_date","temporal_resolution","number_of_hosts","trap_nights_clean","trap_nights_status","host_species_original","host_genus_original","event_date_raw","pathogen_record_id","pathogen_species_cleaned","pathogen_species_ncbi","ncbi_id","number_tested","number_positive","number_negative","number_inconclusive","pathogen_species_original","note","mean","Mahalanobis_dist","Marginality","Specificity","Suitability","mean.1","Centroid_d","Boundary_d","in_range_d","bp_X","bp_Y","Centroid_r","Boundary_r","in_range_r"
"46",22459,"david_272 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.12_1","CHL.12.4_1","CHL.12.4.8_1","2002-01-01","2002-12-31","year_only",0,300,"trapnight_reported","Abrothrix longipilis","Abrothrix","2002","david_379","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.403249144554138,0.568831443786621,539.661315917969,-0.0390720814466476,0.903529107570648,1,459.856612903373,21.5633543212577,TRUE,-71.227,-35.484,835.914951474896,98.2252312009641,TRUE
"47",22560,"david_273 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.12_1","CHL.12.3_1","CHL.12.3.3_1","2002-01-01","2002-12-31","year_only",0,375,"trapnight_reported","Abrothrix longipilis","Abrothrix","2002","david_380","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.759105861186981,1.24042463302612,817.366821289062,-0.0689501985907555,0.743326008319855,1,397.654071467724,30.138196080975,TRUE,-71.501,-36.017,778.210664826051,99.5630918480018,TRUE
"48",22661,"david_274 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.12_1","CHL.12.1_1","CHL.12.1.1_1","2003-01-01","2003-12-31","year_only",0,300,"trapnight_reported","Abrothrix longipilis","Abrothrix","2003","david_381","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.803341209888458,3.47322249412537,462.181518554688,-0.196807190775871,0.324251711368561,1,394.950714173105,18.509269089151,TRUE,-72.462,-36.018,788.50794443927,24.170765081135,TRUE
"49",22762,"david_275 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.12_1","CHL.12.3_1","CHL.12.3.4_1","2001-01-01","2001-12-31","year_only",0,240,"trapnight_reported","Abrothrix longipilis","Abrothrix","2001","david_382","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.875833749771118,6.60251045227051,784.125305175781,0.343048721551895,0.0857062488794327,1,368.987968051376,20.3655747549596,TRUE,-71.413,-36.289,747.565487069786,117.950733999467,TRUE
"50",22863,"david_276 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.13_1","CHL.13.3_1","CHL.13.3.3_1","2003-01-01","2003-12-31","year_only",0,324,"trapnight_reported","Abrothrix longipilis","Abrothrix","2003","david_383","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.289755672216415,0.667760014533997,727.497680664062,0.0366498455405235,0.880759596824646,1,345.826362023039,0.896463662880262,TRUE,-71.99,-36.452,734.547201224169,76.2828131824187,TRUE
"51",22964,"david_277 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.13_1","CHL.13.3_1","CHL.13.3.1_1","2013-01-01","2013-12-31","year_only",0,675,"trapnight_reported","Abrothrix longipilis","Abrothrix","2013","david_384","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.486014276742935,0.837976694107056,925.518188476562,-0.0289926882833242,0.840363562107086,1,335.534815502971,23.5983376729949,TRUE,-71.766,-36.556,720.72603390048,98.8035230196867,TRUE
"52",23065,"david_278 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.6_1","CHL.6.3_1","CHL.6.3.12_1","2004-01-01","2004-12-31","year_only",0,300,"trapnight_reported","Abrothrix longipilis","Abrothrix","2004","david_385","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.844980120658875,0.600233495235443,795.422485351562,-0.107535265386105,0.896378934383392,1,330.041128231672,13.0951519614036,TRUE,-72.796,-36.641,726.53459284204,14.8322583293493,TRUE
"53",23166,"david_279 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.13_1","CHL.13.1_1","CHL.13.1.2_1","2003-01-01","2003-12-31","year_only",0,300,"trapnight_reported","Abrothrix longipilis","Abrothrix","2003","david_386","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.365125715732574,0.0875278860330582,831.150695800781,0.0293295476585627,0.993290901184082,1,323.72899549892,21.3802755996775,TRUE,-71.999,-36.651,712.762003349929,82.4228063037341,TRUE
"54",23268,"david_280 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.6_1","CHL.6.3_1","CHL.6.3.12_1","2003-01-01","2003-12-31","year_only",0,306,"trapnight_reported","Abrothrix longipilis","Abrothrix","2003","david_387","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.770174026489258,1.12035369873047,805.875854492188,-0.148035764694214,0.772163033485413,1,324.268334313853,17.5468628719205,TRUE,-72.762,-36.689,720.669701244348,18.9745602984789,TRUE
"55",23369,"david_281 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.13_1","CHL.13.1_1","CHL.13.1.7_1","2001-01-01","2001-12-31","year_only",0,288,"trapnight_reported","Abrothrix longipilis","Abrothrix","2001","david_388","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.907233238220215,0.247723758220673,797.881896972656,0.0585639588534832,0.969540417194366,1,319.150324044528,33.1056983395784,TRUE,-72.572,-36.713,714.514924863495,36.0289230674393,TRUE
"56",23470,"david_282 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.6_1","CHL.6.3_1","CHL.6.3.2_1","2003-01-01","2003-12-31","year_only",0,218,"trapnight_reported","Abrothrix longipilis","Abrothrix","2003","david_389","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.784209668636322,0.267625898122787,772.969848632812,-0.0546413399279118,0.965997576713562,1,318.541563732562,3.77027586935283,TRUE,-73.012,-36.784,715.645635598017,4.84398271417222,TRUE
"57",23571,"david_283 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.6_1","CHL.6.3_1","CHL.6.3.2_1","2009-01-01","2009-12-31","year_only",0,450,"trapnight_reported","Abrothrix longipilis","Abrothrix","2009","david_390","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.904706478118896,0.166587069630623,829.832763671875,0.0319843962788582,0.982793986797333,1,315.670951694181,5.4670132325743,TRUE,-72.952,-36.799,712.714165437167,8.2182135519551,TRUE
"58",23672,"david_284 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.13_1","CHL.13.1_1","CHL.13.1.4_1","2005-01-01","2005-12-31","year_only",0,450,"trapnight_reported","Abrothrix longipilis","Abrothrix","2005","david_391","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.936559319496155,0.378635436296463,1028.57116699219,0.0821447223424911,0.944619655609131,1,294.323845044057,29.8280304201117,TRUE,-71.744,-36.931,679.142397036021,113.211525732586,TRUE
"59",23773,"david_285 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.6_1","CHL.6.3_1","CHL.6.3.6_1","2005-01-01","2005-12-31","year_only",0,450,"trapnight_reported","Abrothrix longipilis","Abrothrix","2005","david_392","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.894635081291199,0.884195566177368,976.034729003906,-0.081645779311657,0.829240024089813,1,277.751683292977,19.3737894314856,TRUE,-72.908,-37.142,674.862301847403,22.1836544158498,TRUE
"60",23874,"david_286 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.6_1","CHL.6.2_1","CHL.6.2.13_1","2002-01-01","2002-12-31","year_only",0,300,"trapnight_reported","Abrothrix longipilis","Abrothrix","2002","david_393","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.885735332965851,0.240730196237564,1071.73974609375,-0.0362342484295368,0.970760703086853,1,259.64087241429,37.1777302576408,TRUE,-71.794,-37.241,645.485639970233,120.79031059395,TRUE
"61",23975,"david_287 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.6_1","CHL.6.3_1","CHL.6.3.10_1","2009-01-01","2009-12-31","year_only",0,450,"trapnight_reported","Abrothrix longipilis","Abrothrix","2009","david_394","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.950086951255798,0.648972511291504,1042.419921875,0.00754915690049529,0.885135293006897,1,256.853865864892,25.5583705161175,TRUE,-72.932,-37.342,653.958055809515,30.076827319086,TRUE
"62",24076,"david_288 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.6_1","CHL.6.2_1","CHL.6.2.5_1","2000-01-01","2000-12-31","year_only",0,312,"trapnight_reported","Abrothrix longipilis","Abrothrix","2000","david_395","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.67536449432373,20.3330783843994,855.704345703125,-0.139319136738777,0.00014478994125966,1,233.989970975032,74.7258620077178,TRUE,-72.303,-37.463,628.211194680495,84.7851656635413,TRUE
"63",24177,"david_289 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.6_1","CHL.6.2_1","CHL.6.2.7_1","2018-01-01","2018-12-31","year_only",0,600,"trapnight_reported","Abrothrix longipilis","Abrothrix","2018","david_396","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.897291302680969,1.54887199401855,952.968811035156,-0.0304379779845476,0.671037495136261,1,230.181659760571,56.2195446935472,TRUE,-72.688,-37.541,627.138352152969,60.8306964599685,TRUE
"64",24279,"david_290 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.6_1","CHL.6.2_1","CHL.6.2.12_1","2005-01-01","2005-12-31","year_only",0,450,"trapnight_reported","Abrothrix longipilis","Abrothrix","2005","david_397","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.714799165725708,0.508009254932404,1360.32458496094,-0.0297654494643211,0.917128324508667,1,231.413640553114,5.12206282599297,TRUE,-71.463,-37.546,608.777124570292,140.328766544698,TRUE
"65",24380,"david_291 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.6_1","CHL.6.2_1","CHL.6.2.5_1","2004-01-01","2004-12-31","year_only",0,300,"trapnight_reported","Abrothrix longipilis","Abrothrix","2004","david_398","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.755302548408508,4.64896488189697,897.455810546875,-0.0481679290533066,0.199381649494171,1,225.838123552063,67.4950739078904,TRUE,-72.544,-37.559,622.22542672374,71.990249073214,TRUE
"66",24481,"david_292 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.6_1","CHL.6.1_1","CHL.6.1.6_1","2006-01-01","2006-12-31","year_only",0,300,"trapnight_reported","Abrothrix longipilis","Abrothrix","2006","david_399","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.871101021766663,0.5076784491539,1348.42053222656,0.0471554659307003,0.917201280593872,1,235.435338960498,14.3972224297295,TRUE,-73.419,-37.706,628.293115872267,18.2736048922824,TRUE
"67",24582,"david_293 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.6_1","CHL.6.1_1","CHL.6.1.2_1","2013-01-01","2013-12-31","year_only",0,600,"trapnight_reported","Abrothrix longipilis","Abrothrix","2013","david_400","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.861023724079132,1.39328980445862,1293.630859375,0.025170523673296,0.707108378410339,1,222.032365523315,17.4065939687854,TRUE,-73.308,-37.796,615.619512736861,22.296417504367,TRUE
"68",24683,"david_294 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.6_1","CHL.6.1_1","CHL.6.1.3_1","2013-01-01","2013-12-31","year_only",0,675,"trapnight_reported","Abrothrix longipilis","Abrothrix","2013","david_401","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.988324999809265,0.951147496700287,1183.19067382812,0.0179460626095533,0.8130704164505,1,208.81752759734,15.6952438125604,TRUE,-73.273,-37.916,602.029802015547,19.8591118276229,TRUE
"69",24784,"david_295 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.3_1","CHL.3.2_1","CHL.3.2.5_1","2014-01-01","2014-12-31","year_only",0,600,"trapnight_reported","Abrothrix longipilis","Abrothrix","2014","david_402","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.681734323501587,2.77016758918762,1499.78674316406,-0.211893394589424,0.428434461355209,1,172.531514266899,5.18794608707407,TRUE,-71.3,-38.15,540.820894684604,124.900974544656,TRUE
"70",24885,"david_296 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.6_1","CHL.6.1_1","CHL.6.1.7_1","2006-01-01","2006-12-31","year_only",0,270,"trapnight_reported","Abrothrix longipilis","Abrothrix","2006","david_403","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,NA,0.0278214402496815,0.0278214402496815,0.0278214402496815,0.0278214402496815,NA,187.719238751673,2.46158706371395,FALSE,-73.513,-38.272,572.620135301161,0.068710049072063,TRUE
"71",24986,"david_297 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.3_1","CHL.3.1_1","CHL.3.1.8_1","2002-01-01","2002-12-31","year_only",0,300,"trapnight_reported","Abrothrix longipilis","Abrothrix","2002","david_404","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.582334339618683,12.6348762512207,1023.31744384766,-0.445840090513229,0.00549657829105854,1,118.413446508785,61.1496132210465,TRUE,-72.429,-38.527,515.471709419321,90.430893646975,TRUE
"72",25087,"david_298 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.3_1","CHL.3.1_1","CHL.3.1.5_1","2005-01-01","2005-12-31","year_only",0,450,"trapnight_reported","Abrothrix longipilis","Abrothrix","2005","david_405","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.711418390274048,2.10748767852783,1935.95825195312,-0.116519629955292,0.550399422645569,1,61.1616281946328,54.9719347248291,TRUE,-72.4,-39.06,457.765777421213,72.6610808211051,TRUE
"73",25188,"david_299 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.3_1","CHL.3.1_1","CHL.3.1.3_1","2008-01-01","2008-12-31","year_only",0,183,"trapnight_reported","Abrothrix longipilis","Abrothrix","2008","david_406","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.919992387294769,6.78566408157349,2025.009765625,-0.328403174877167,0.0790524110198021,1,57.1419892005074,39.1735478333823,TRUE,-71.973,-39.064,448.306733887124,108.570042304598,TRUE
"74",25291,"david_300 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.3_1","CHL.3.1_1","CHL.3.1.19_1","2013-01-01","2013-12-31","year_only",0,310,"trapnight_reported","Abrothrix longipilis","Abrothrix","2013","david_407","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.973552703857422,2.73126816749573,1575.41479492188,0.141711294651031,0.434939742088318,1,88.0318478296182,11.4172639234942,TRUE,-73.076,-39.286,454.18323873775,12.6272253765853,TRUE
"75",25392,"david_301 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.3_1","CHL.3.1_1","CHL.3.1.9_1","2003-01-01","2003-12-31","year_only",0,240,"trapnight_reported","Abrothrix longipilis","Abrothrix","2003","david_408","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.888000547885895,1.83272933959961,1968.33544921875,0.118462756276131,0.607838690280914,1,47.5914676477744,51.3869822607957,TRUE,-72.612,-39.371,430.568585705663,49.9371712628161,TRUE
"76",25493,"david_302 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.10_1","CHL.10.2_1","CHL.10.2.7_1","2014-01-01","2014-12-31","year_only",0,600,"trapnight_reported","Abrothrix longipilis","Abrothrix","2014","david_409","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.557370722293854,0.98721444606781,1176.03845214844,0.111140802502632,0.804345667362213,1,26.6948041116592,11.732246055543,TRUE,-71.813,-39.527,395.164417024015,119.664207480548,TRUE
"77",25594,"david_303 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.10_1","CHL.10.2_1","CHL.10.2.2_1","2013-01-01","2013-12-31","year_only",0,675,"trapnight_reported","Abrothrix longipilis","Abrothrix","2013","david_410","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.697734773159027,4.01714706420898,2019.77941894531,0.160952508449554,0.259618520736694,1,43.9530344084142,49.9576451020158,TRUE,-72.63,-39.543,413.191551760317,50.3438940859389,TRUE
"78",25695,"david_304 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.10_1","CHL.10.2_1","CHL.10.2.7_1","2001-01-01","2001-12-31","year_only",0,120,"trapnight_reported","Abrothrix longipilis","Abrothrix","2001","david_411","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.817464172840118,3.34155201911926,2160.88720703125,-0.166663780808449,0.341901123523712,1,30.2618260820643,48.5328798070831,TRUE,-72.402,-39.729,387.072973647687,75.474107185334,TRUE
"79",25796,"david_305 david_10","Abrothrix longipilis","Abrothrix","Rodentia","Mammalia",4265092,"CHL","valid","village","CHL.10_1","CHL.10.2_1","CHL.10.2.8_1","2003-01-01","2003-12-31","year_only",0,306,"trapnight_reported","Abrothrix longipilis","Abrothrix","2003","david_412","Orthohantavirus andesense","Orthohantavirus andesense","1980456",0,0,0,0,"Andes orthohantavirus",NA,0.907022893428802,1.48621153831482,1996.71179199219,0.0433449484407902,0.685456335544586,1,85.7037743638497,24.5692642929697,TRUE,-73.069,-39.806,401.757461825222,27.5787373645564,TRUE
