"longitude","latitude","n_records","n_assays","assays_present","n_species","species_present","total_tested","has_multiple_assays"
46.1285015849461,-22.4024166272212,1,1,"Culture/molecular",1,"Rattus rattus",58,FALSE
46.335383,-15.703033,1,1,"Culture/molecular",1,"Suncus murinus",1,FALSE
46.34245,-15.669233,1,1,"Culture/molecular",1,"Suncus murinus",1,FALSE
46.8301033468473,-16.9488500536466,2,1,"Culture/molecular",2,"Rattus rattus, Suncus murinus",52,FALSE
47.038476206715,-19.8497816694276,2,1,"Culture/molecular",2,"Rattus rattus, Suncus murinus",63,FALSE
47.0948684776557,-21.4457640042426,2,1,"Culture/molecular",2,"Rattus rattus, Suncus murinus",61,FALSE
47.519036646381,-19.0166687970233,1,1,"Culture/molecular",1,"Rattus rattus",30,FALSE
47.52485,-18.932083,1,1,"Culture/molecular",1,"Suncus murinus",1,FALSE
47.524867,-18.93245,1,1,"Culture/molecular",1,"Suncus murinus",6,FALSE
47.525159,-19.067916,1,1,"Culture/molecular",1,"Suncus murinus",2,FALSE
47.5258,-18.932267,1,1,"Culture/molecular",1,"Suncus murinus",1,FALSE
47.8768298052986,-18.4002196197156,2,1,"Culture/molecular",2,"Rattus rattus, Suncus murinus",37,FALSE
47.9920146276384,-14.883656814463,2,1,"Culture/molecular",2,"Rattus rattus, Suncus murinus",45,FALSE
48.011171212445,46.3057084597295,2,1,"Culture/molecular",2,"Apodemus agrarius, Sorex araneus",184,FALSE
48.016,-18.3116,1,1,"Culture/molecular",1,"Rattus rattus",231,FALSE
48.1975,30.432222,1,1,"Culture/molecular",1,"Suncus murinus",1,FALSE
48.229529573298,-18.9481479419822,2,1,"Culture/molecular",2,"Rattus rattus, Suncus murinus",15,FALSE
48.238611,30.393889,1,1,"Culture/molecular",1,"Suncus murinus",1,FALSE
48.2621651607695,-13.3520903638659,2,1,"Culture/molecular",2,"Rattus rattus, Suncus murinus",37,FALSE
48.8305140779771,-15.8433759545533,1,1,"Culture/molecular",1,"Rattus rattus",61,FALSE
51.534589011679,55.4414192193791,2,1,"Serology",2,"Apodemus agrarius, Apodemus flavicollis",48,FALSE
55.532,-21.114,2,1,"Culture/molecular",2,"Rattus rattus, Suncus murinus",326,FALSE
67.122992,24.947822,1,1,"Culture/molecular",1,"Suncus murinus",9,FALSE
67.123264,24.946042,1,1,"Culture/molecular",1,"Suncus murinus",1,FALSE
67.123264,24.946639,1,1,"Culture/molecular",1,"Suncus murinus",1,FALSE
73.3378658612402,54.9476728837162,1,1,"Serology",1,"Apodemus agrarius",26,FALSE
75.570207265629,13.9353710691343,1,1,"Serology",1,"Rattus rattus",64,FALSE
75.8627543930989,25.1799047538497,1,1,"Serology",1,"Rattus rattus",41,FALSE
79.133,12.933,8,2,"Culture/molecular, Serology",2,"Rattus rattus, Suncus murinus",108,TRUE
80.634253,7.292478,1,1,"Culture/molecular",1,"Suncus murinus",5,FALSE
80.638781,7.319817,1,1,"Culture/molecular",1,"Suncus murinus",5,FALSE
82.710742852523,18.8130420330541,1,1,"Serology",1,"Rattus rattus",58,FALSE
82.7426037137833,55.3099732670666,1,1,"Serology",1,"Apodemus agrarius",1,FALSE
84.5863250088917,56.5067331405083,1,1,"Serology",1,"Apodemus agrarius",1,FALSE
85.2994968830076,27.6867645717118,2,1,"Culture/molecular",2,"Rattus rattus, Suncus murinus",66,FALSE
85.3035524889204,27.6928638140613,2,1,"Culture/molecular",2,"Rattus rattus, Suncus murinus",47,FALSE
85.3130799440807,27.6919517994883,2,1,"Culture/molecular",2,"Rattus rattus, Suncus murinus",131,FALSE
85.32,27.66,1,1,"Culture/molecular",1,"Suncus murinus",20,FALSE
85.32,27.7,1,1,"Culture/molecular",1,"Suncus murinus",104,FALSE
85.356082241696,27.6780426332905,2,1,"Culture/molecular",2,"Rattus rattus, Suncus murinus",104,FALSE
85.43,27.68,1,1,"Culture/molecular",1,"Suncus murinus",10,FALSE
87.0685388494373,23.2335765063435,1,1,"Serology",1,"Rattus rattus",27,FALSE
91.9409924346818,53.3226619952128,1,1,"Serology",1,"Apodemus agrarius",16,FALSE
91.974461823919,53.0400947995724,1,1,"Serology",1,"Apodemus agrarius",2,FALSE
94.598292,16.936036,1,1,"Culture/molecular",1,"Suncus murinus",1,FALSE
94.664267,16.922103,1,1,"Culture/molecular",1,"Suncus murinus",1,FALSE
96.035257,16.823225,1,1,"Culture/molecular",1,"Suncus murinus",1,FALSE
96.036402,16.841192,1,1,"Culture/molecular",1,"Suncus murinus",1,FALSE
96.1375,16.830778,1,1,"Culture/molecular",1,"Suncus murinus",1,FALSE
96.154102,19.868724,1,1,"Culture/molecular",1,"Suncus murinus",1,FALSE
96.191556,21.992917,1,1,"Culture/molecular",1,"Suncus murinus",3,FALSE
96.274667,19.839917,1,1,"Culture/molecular",1,"Suncus murinus",1,FALSE
96.893944,20.737444,1,1,"Culture/molecular",1,"Suncus murinus",1,FALSE
96.925222,20.662194,1,1,"Culture/molecular",1,"Suncus murinus",1,FALSE
97.025611,20.848389,1,1,"Culture/molecular",1,"Suncus murinus",1,FALSE
97.060361,20.804167,1,1,"Culture/molecular",1,"Suncus murinus",1,FALSE
97.85183,24.01277,1,1,"Culture/molecular",1,"Rattus rattus",5,FALSE
99.0998912533024,14.6199492732919,1,1,"Serology",1,"Rattus rattus",3,FALSE
99.6295381273174,13.9171022386154,2,1,"Serology",2,"Rattus exulans, Rattus rattus",11,FALSE
99.9924375126965,14.0148192649003,2,1,"Serology",2,"Rattus exulans, Rattus rattus",13,FALSE
100.120798289334,13.9947076737743,2,1,"Serology",2,"Rattus exulans, Rattus rattus",22,FALSE
100.231831894897,13.7303228686421,2,1,"Serology",2,"Rattus exulans, Rattus rattus",70,FALSE
100.569281426728,13.7075439367168,1,1,"Serology",1,"Rattus rattus",55,FALSE
100.584915553959,13.7755583929666,3,1,"Serology",3,"Rattus exulans, Rattus rattus, Suncus murinus",38,FALSE
100.778535,18.78275,1,1,"Serology",1,"Rattus exulans",5,FALSE
100.8,18.6845,1,1,"Serology",1,"Rattus exulans",52,FALSE
101.528,25.046,2,2,"Culture/molecular, Serology",1,"Rattus rattus",786,TRUE
101.647920430336,17.4255722128357,1,1,"Serology",1,"Rattus exulans",25,FALSE
101.731717,3.288233,1,1,"Culture/molecular",1,"Suncus murinus",1,FALSE
102.283,17.65,1,1,"Serology",1,"Rattus exulans",30,FALSE
102.296028,2.216833,1,1,"Culture/molecular",1,"Suncus murinus",4,FALSE
102.297306,2.217278,1,1,"Culture/molecular",1,"Suncus murinus",3,FALSE
102.981101461871,14.8188604367624,1,1,"Serology",1,"Rattus exulans",72,FALSE
103.0167,15.483,1,1,"Serology",1,"Rattus exulans",71,FALSE
103.753532145343,24.5168148859643,1,1,"Serology",1,"Suncus murinus",2,FALSE
103.832276788528,10.716243798454,1,1,"Serology",1,"Rattus exulans",89,FALSE
103.833,1.283,3,1,"Serology",3,"Rattus exulans, Rattus rattus, Suncus murinus",29,FALSE
104.3667,11.183,1,1,"Serology",1,"Rattus exulans",98,FALSE
104.723709785238,11.4836626106627,2,1,"Serology",2,"Rattus exulans, Rattus rattus",386,FALSE
104.9167,11.55,1,1,"Serology",1,"Rattus exulans",4,FALSE
105.130799,19.356783,1,1,"Culture/molecular",1,"Suncus murinus",7,FALSE
105.706528,21.349083,1,1,"Culture/molecular",1,"Suncus murinus",10,FALSE
105.727588,21.394235,1,1,"Culture/molecular",1,"Suncus murinus",9,FALSE
105.795928,21.182686,1,1,"Culture/molecular",1,"Suncus murinus",2,FALSE
105.810183489746,15.1164929927779,1,1,"Serology",1,"Rattus exulans",26,FALSE
106.301,35.546,1,1,"Serology",1,"Apodemus agrarius",8,FALSE
106.333,15.2,1,1,"Serology",1,"Rattus exulans",115,FALSE
106.337,35.496,1,1,"Serology",1,"Apodemus agrarius",1,FALSE
106.356,35.454,1,1,"Serology",1,"Apodemus agrarius",5,FALSE
106.449,35.326,1,1,"Serology",1,"Apodemus agrarius",5,FALSE
106.69,20.867,2,2,"Culture/molecular, Serology",1,"Rattus rattus",19,TRUE
106.733139,16.626028,1,1,"Culture/molecular",1,"Suncus murinus",2,FALSE
106.796667,-6.624445,1,1,"Culture/molecular",1,"Suncus murinus",1,FALSE
106.7972,-6.5966,1,1,"Culture/molecular",1,"Suncus murinus",5,FALSE
107.047495313311,12.8162353133808,1,1,"Serology",1,"Rattus exulans",37,FALSE
107.0625,11.383611,1,1,"Culture/molecular",1,"Suncus murinus",5,FALSE
107.23,12.45,1,1,"Serology",1,"Rattus exulans",63,FALSE
107.353668097252,34.4447408298993,1,1,"Culture/molecular",1,"Apodemus agrarius",29,FALSE
108.383795599381,30.6832580638997,1,1,"Serology",1,"Apodemus agrarius",352,FALSE
108.749589696763,34.0518831867241,1,1,"Culture/molecular",1,"Apodemus agrarius",244,FALSE
108.94954271748,34.2752785172598,2,1,"Culture/molecular",2,"Apodemus agrarius, Rattus rattus",9,FALSE
109.15204452254,34.2708249562227,1,1,"Culture/molecular",1,"Apodemus agrarius",773,FALSE
109.153355050683,35.4307893194406,1,1,"Culture/molecular",1,"Apodemus agrarius",6443,FALSE
110.4322,1.6625,1,1,"Serology",1,"Rattus rattus",8,FALSE
110.4989,1.4594,1,1,"Serology",1,"Rattus rattus",8,FALSE
110.5111,1.0875,1,1,"Serology",1,"Rattus rattus",3,FALSE
111.6667,1.8333,1,1,"Serology",1,"Rattus rattus",2,FALSE
111.72678044446,27.245405403349,1,1,"Serology",1,"Apodemus agrarius",23,FALSE
112.241136800252,27.4932652580537,1,1,"Serology",1,"Apodemus agrarius",152,FALSE
112.483640309152,28.1955081729363,1,1,"Serology",1,"Apodemus agrarius",176,FALSE
113.06,23.68,1,1,"Culture/molecular",1,"Suncus murinus",5,FALSE
114.0596,22.5415,1,1,"Culture/molecular",1,"Suncus murinus",196,FALSE
114.3,30.59,3,2,"Culture/molecular, Serology",1,"Apodemus agrarius",456,TRUE
114.3046,30.5934,2,2,"Culture/molecular, Serology",1,"Apodemus agrarius",2,TRUE
114.397809860116,27.8801080363136,1,1,"Culture/molecular",1,"Apodemus agrarius",701,FALSE
116.4,39.91,2,1,"Culture/molecular",1,"Apodemus agrarius",269,FALSE
117.8467,30.5406,1,1,"Serology",1,"Apodemus agrarius",176,FALSE
118.842528586746,35.2472236881017,2,1,"Culture/molecular",2,"Apodemus agrarius, Suncus murinus",50,FALSE
119.757948972868,49.2085482049428,1,1,"Serology",1,"Apodemus agrarius",81,FALSE
119.92,28.47,1,1,"Culture/molecular",1,"Apodemus agrarius",2,FALSE
120.347,22.575,4,2,"Culture/molecular, Serology",2,"Rattus rattus, Suncus murinus",199,TRUE
120.488,22.672,4,2,"Culture/molecular, Serology",2,"Rattus rattus, Suncus murinus",144,TRUE
120.625,27.783,1,1,"Culture/molecular",1,"Apodemus agrarius",4,FALSE
120.698797302921,27.993466729413,1,1,"Culture/molecular",1,"Suncus murinus",362,FALSE
121.224264665859,49.5666657778615,1,1,"Serology",1,"Apodemus agrarius",132,FALSE
121.23,30.167,1,1,"Serology",1,"Rattus rattus",10,FALSE
121.231,25.081,4,2,"Culture/molecular, Serology",3,"Apodemus agrarius, Rattus rattus, Suncus murinus",117,TRUE
126.452542712885,36.782920951256,1,1,"Serology",1,"Apodemus agrarius",42,FALSE
126.53,33.38,2,2,"Culture/molecular, Serology",1,"Apodemus agrarius",182,TRUE
126.582,33.267,1,1,"Culture/molecular",1,"Crocidura shantungensis",2,FALSE
126.64,45.76,2,1,"Culture/molecular",2,"Apodemus agrarius, Rattus rattus",38,FALSE
126.776693519016,37.7590190472741,1,1,"Serology",1,"Apodemus agrarius",101,FALSE
126.777720861755,37.7602081570148,1,1,"Serology",1,"Apodemus agrarius",8,FALSE
126.7778,37.7596,1,1,"Serology",1,"Apodemus agrarius",7,FALSE
126.784095565122,37.4408251941258,2,1,"Serology",2,"Apodemus agrarius, Crocidura lasiura",19,FALSE
126.8,37.87,2,2,"Culture/molecular, Serology",1,"Crocidura lasiura",44,TRUE
126.8083,37.8627,1,1,"Culture/molecular",1,"Crocidura shantungensis",7,FALSE
126.833362833606,36.708826907126,2,1,"Serology",2,"Apodemus agrarius, Crocidura lasiura",25,FALSE
126.835792433154,36.6991615514079,2,2,"Culture/molecular, Serology",1,"Apodemus agrarius",226,TRUE
126.8358,37.0692,2,2,"Culture/molecular, Serology",1,"Apodemus agrarius",180,TRUE
126.8486,35.1653,4,2,"Culture/molecular, Serology",2,"Apodemus agrarius, Crocidura lasiura",1122,TRUE
126.849,35.165,1,1,"Culture/molecular",1,"Apodemus agrarius",60,FALSE
126.85006,37.978308,2,1,"Serology",2,"Apodemus agrarius, Crocidura lasiura",1748,FALSE
126.901068673171,37.1841295149966,3,2,"Culture/molecular, Serology",2,"Apodemus agrarius, Crocidura lasiura",421,TRUE
126.9029,37.9468,4,2,"Culture/molecular, Serology",1,"Crocidura lasiura",8,TRUE
126.9273,37.8692,2,2,"Culture/molecular, Serology",1,"Apodemus agrarius",24,TRUE
126.9306,37.9147,4,2,"Culture/molecular, Serology",2,"Apodemus agrarius, Crocidura lasiura",60,TRUE
126.98,37.53,1,1,"Serology",1,"Rattus rattus",3,FALSE
126.991,37.5626,1,1,"Culture/molecular",1,"Crocidura shantungensis",1,FALSE
127.006,37.287,1,1,"Culture/molecular",1,"Crocidura shantungensis",1,FALSE
127.029707949417,36.800068480894,2,1,"Serology",2,"Apodemus agrarius, Crocidura lasiura",4,FALSE
127.0412,38.0483,4,2,"Culture/molecular, Serology",1,"Crocidura lasiura",8,TRUE
127.053630295793,37.5180057569167,1,1,"Serology",1,"Apodemus agrarius",36,FALSE
127.069804955727,38.0257173638773,2,1,"Serology",2,"Apodemus agrarius, Crocidura lasiura",225,FALSE
127.072180885827,38.0230838105484,1,1,"Serology",1,"Apodemus agrarius",39,FALSE
127.1056,38.1668,4,2,"Culture/molecular, Serology",2,"Apodemus agrarius, Crocidura lasiura",40,TRUE
127.11,36.99,1,1,"Serology",1,"Apodemus agrarius",1812,FALSE
127.11719455024,36.4821541574324,1,1,"Serology",1,"Apodemus agrarius",3,FALSE
127.131222878429,35.8442043117436,3,2,"Culture/molecular, Serology",2,"Apodemus agrarius, Crocidura lasiura",170,TRUE
127.1667,36.239,1,1,"Culture/molecular",1,"Crocidura shantungensis",1,FALSE
127.2,37.89,2,2,"Culture/molecular, Serology",1,"Crocidura lasiura",56,TRUE
127.202452754692,37.9108405306045,2,1,"Serology",2,"Apodemus agrarius, Crocidura lasiura",43,FALSE
127.2041,37.8983,2,2,"Culture/molecular, Serology",1,"Apodemus agrarius",19,TRUE
127.204263862859,37.897614072358,1,1,"Serology",1,"Apodemus agrarius",18,FALSE
127.230767489624,38.2565287261733,3,1,"Serology",3,"Apodemus agrarius, Crocidura lasiura, Crocidura shantungensis",98,FALSE
127.2506,37.9783,1,1,"Culture/molecular",1,"Crocidura shantungensis",10,FALSE
127.269595325837,37.0080796825113,1,1,"Serology",1,"Apodemus agrarius",9,FALSE
127.285,38.1778,4,2,"Culture/molecular, Serology",1,"Crocidura lasiura",4,TRUE
127.444934635433,35.2648569780339,2,2,"Culture/molecular, Serology",1,"Apodemus agrarius",255,TRUE
127.483,36.633,1,1,"Culture/molecular",1,"Crocidura shantungensis",1,FALSE
127.510286820091,37.8319928933462,2,1,"Serology",2,"Apodemus agrarius, Crocidura lasiura",41,FALSE
127.690204264442,36.9514120543678,1,1,"Serology",1,"Apodemus agrarius",7,FALSE
127.699577822968,38.1277580337753,3,1,"Serology",3,"Apodemus agrarius, Crocidura lasiura, Crocidura shantungensis",138,FALSE
127.7055,38.1056,4,2,"Culture/molecular, Serology",1,"Crocidura lasiura",12,TRUE
127.715506079355,37.9196941410611,3,1,"Serology",3,"Apodemus agrarius, Crocidura lasiura, Crocidura shantungensis",159,FALSE
127.715670618227,35.9350076875605,2,1,"Serology",2,"Apodemus agrarius, Crocidura lasiura",79,FALSE
127.7278,37.8805,4,2,"Culture/molecular, Serology",3,"Apodemus agrarius, Crocidura lasiura, Crocidura shantungensis",44,TRUE
127.7397,37.89974,1,1,"Culture/molecular",1,"Crocidura shantungensis",9,FALSE
127.888736853077,37.7405383619472,2,1,"Serology",2,"Apodemus agrarius, Crocidura lasiura",90,FALSE
127.896494409833,37.7763148819193,3,1,"Serology",3,"Apodemus agrarius, Crocidura lasiura, Crocidura shantungensis",66,FALSE
127.899,35.407,1,1,"Serology",1,"Apodemus agrarius",2,FALSE
127.926,37.3207,1,1,"Culture/molecular",1,"Crocidura shantungensis",1,FALSE
127.98319770434,38.1282912347283,1,1,"Serology",1,"Apodemus agrarius",29,FALSE
127.985233297906,38.10184597644,1,1,"Serology",1,"Apodemus agrarius",50,FALSE
128.125745713775,36.7065351614225,2,1,"Serology",2,"Apodemus agrarius, Crocidura lasiura",11,FALSE
128.13823,37.09273,1,1,"Culture/molecular",1,"Crocidura shantungensis",1,FALSE
128.144,41.278,1,1,"Culture/molecular",1,"Apodemus agrarius",58,FALSE
128.160940655998,35.594058548067,2,2,"Culture/molecular, Serology",1,"Apodemus agrarius",234,TRUE
128.165724859812,38.0967373285147,2,1,"Serology",2,"Apodemus agrarius, Crocidura lasiura",165,FALSE
128.166205992318,38.0673423738833,1,1,"Serology",1,"Apodemus agrarius",16,FALSE
128.167164395972,38.1142586383,2,1,"Serology",2,"Apodemus agrarius, Crocidura lasiura",77,FALSE
128.2638,38.0762,4,2,"Culture/molecular, Serology",1,"Crocidura lasiura",4,TRUE
128.402480061028,37.3939106141483,3,1,"Serology",3,"Apodemus agrarius, Crocidura lasiura, Crocidura shantungensis",25,FALSE
128.5914,37.6709,4,2,"Culture/molecular, Serology",1,"Crocidura lasiura",4,TRUE
128.616038281993,38.0778537056479,1,1,"Serology",1,"Apodemus agrarius",16,FALSE
128.794317212661,35.9633940825083,2,1,"Serology",2,"Apodemus agrarius, Crocidura lasiura",25,FALSE
128.834,37.7184,1,1,"Culture/molecular",1,"Crocidura shantungensis",2,FALSE
128.927708240132,36.9878632981432,1,1,"Serology",1,"Apodemus agrarius",1,FALSE
129.122,37.288,1,1,"Culture/molecular",1,"Crocidura shantungensis",1,FALSE
129.234,35.845,1,1,"Culture/molecular",1,"Crocidura shantungensis",1,FALSE
129.63,44.55,1,1,"Culture/molecular",1,"Apodemus agrarius",21,FALSE
130.3,46.8,1,1,"Culture/molecular",1,"Apodemus agrarius",15,FALSE
132.009043883879,44.5195044732867,1,1,"Serology",1,"Apodemus agrarius",879,FALSE
132.67,35.2167,2,1,"Serology",1,"Apodemus speciosus",70,FALSE
133.354532275152,44.3709626609954,1,1,"Serology",1,"Apodemus agrarius",3750,FALSE
134.01986,46.79899,1,1,"Culture/molecular",1,"Apodemus agrarius",5,FALSE
134.433,34.033,1,1,"Serology",1,"Apodemus speciosus",2,FALSE
134.771093265501,44.8832358273611,1,1,"Serology",1,"Apodemus agrarius",17,FALSE
134.8138,48.3613,1,1,"Culture/molecular",1,"Apodemus agrarius",137,FALSE
134.8284,48.3611,1,1,"Culture/molecular",1,"Apodemus agrarius",275,FALSE
135.52,34.686,1,1,"Serology",1,"Apodemus speciosus",28,FALSE
137.15,36.7167,2,1,"Serology",1,"Apodemus speciosus",227,FALSE
138.317,34.917,1,1,"Serology",1,"Apodemus speciosus",19,FALSE
138.617,35.617,1,1,"Serology",1,"Apodemus speciosus",7,FALSE
138.87,37.617,1,1,"Serology",1,"Apodemus speciosus",6,FALSE
141.51591838441,43.2289879144924,1,1,"Serology",1,"Apodemus speciosus",3,FALSE
141.5167,43.2167,3,1,"Serology",1,"Apodemus speciosus",37,FALSE
141.528225405887,43.0921440957132,1,1,"Serology",1,"Apodemus speciosus",24,FALSE
141.53,43.1,1,1,"Serology",1,"Apodemus speciosus",1,FALSE
141.65,42.8167,1,1,"Serology",1,"Apodemus speciosus",5,FALSE
142.489101407812,43.2823975908096,1,1,"Serology",1,"Apodemus speciosus",93,FALSE
143.782570703513,44.0276805300057,1,1,"Serology",1,"Apodemus speciosus",2,FALSE
143.863771040482,43.8432987853256,1,1,"Serology",1,"Apodemus speciosus",3,FALSE
144.029419000791,43.6983115819228,1,1,"Serology",1,"Apodemus speciosus",11,FALSE
144.467139521206,43.8585243620427,1,1,"Serology",1,"Apodemus speciosus",1,FALSE
